,type,date(yyyyMMddHHmmss),author,message,latitude,longitude, location,spam,hashtags,sentiment_score,sentiment,datetime,seconds,tokens,keywords,labels,score_fire,score_emergency,score_crime
3597,mbdata,20140123205000,megaMan,bunch of trenchcoat types miilling around #tag,,,,1,['#TAG'],0.0,1,2014-01-23 20:50:00,75000.0,"['bunch', 'of', 'trenchcoat', 'types', 'miilling', 'around', '#', 'tag']","['bunch', 'trenchcoat', 'types', 'miilling', 'around', 'tag']",[],0.0,0.0,0.0
3598,mbdata,20140123205000,panopticon,still talking with negotiator from police just give up buddy,,,,0,[],0.0,1,2014-01-23 20:50:00,75000.0,"['still', 'talking', 'with', 'negotiator', 'from', 'police', 'just', 'give', 'up', 'buddy']","['still', 'talking', 'negotiator', 'police', 'give', 'buddy']",['crime'],0.0,0.0,30.0
3599,ccdata,20140123205000,,narcotic activity-report,,,4754 N. Valmai St,0,[],0.0,1,2014-01-23 20:50:00,75000.0,"['narcotic', 'activity-report']","['narcotic', 'activity-report']",[],0.0,0.0,0.0
3600,mbdata,20140123205005,KronosQuoth,the first step toward success is taken when you refuse to be a captive of the environment in which you first find yourself.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0.25,1,2014-01-23 20:50:05,75005.0,"['the', 'first', 'step', 'toward', 'success', 'is', 'taken', 'when', 'you', 'refuse', 'to', 'be', 'a', 'captive', 'of', 'the', 'environment', 'in', 'which', 'you', 'first', 'find', 'yourself', '.', '#', 'pokrally', '#', 'hi']","['first', 'step', 'toward', 'success', 'taken', 'refuse', 'captive', 'environment', 'first', 'find', 'pokrally']",[],0.0,0.0,0.0
3601,mbdata,20140123205005,KronosQuoth,fall seven times and stand up eight.  #kronosstar #pokrally,,,,1,"['#KronosStar', '#POKRally']",0.0,1,2014-01-23 20:50:05,75005.0,"['fall', 'seven', 'times', 'and', 'stand', 'up', 'eight', '.', '#', 'kronosstar', '#', 'pokrally']","['fall', 'seven', 'times', 'stand', 'eight', 'kronosstar', 'pokrally']",[],0.0,0.0,0.0
3602,mbdata,20140123205005,Clevvah4Evah,don't be disinterested in the movie! #pok #rally #grammar,,,,1,"['#POK', '#Rally', '#Grammar']",0.0,1,2014-01-23 20:50:05,75005.0,"['do', ""n't"", 'be', 'disinterested', 'in', 'the', 'movie', '!', '#', 'pok', '#', 'rally', '#', 'grammar']","['disinterested', 'movie', 'pok', 'rally', 'grammar']",[],0.0,0.0,0.0
3603,mbdata,20140123205005,KronosQuoth,"we become what we think about most of the time, and that's the strangest secret.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.04999999999999999,1,2014-01-23 20:50:05,75005.0,"['we', 'become', 'what', 'we', 'think', 'about', 'most', 'of', 'the', 'time', ',', 'and', 'that', ""'s"", 'the', 'strangest', 'secret', '.', '#', 'pokrally', '#', 'hi']","['become', 'think', 'time', 'strangest', 'secret', 'pokrally']",[],0.0,0.0,0.0
3604,mbdata,20140123205034,KronosQuoth,"build your own dreams, or someone else will hire you to build theirs.  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",0.6,1,2014-01-23 20:50:34,75034.0,"['build', 'your', 'own', 'dreams', ',', 'or', 'someone', 'else', 'will', 'hire', 'you', 'to', 'build', 'theirs', '.', '#', 'kronosstar', '#', 'pokrally']","['build', 'dreams', 'someone', 'else', 'hire', 'build', 'kronosstar', 'pokrally']",[],0.0,0.0,0.0
3605,mbdata,20140123205034,KronosQuoth,believe you can and youre halfway there.  #kronosstar #pokrally,,,,1,"['#KronosStar', '#POKRally']",0.0,1,2014-01-23 20:50:34,75034.0,"['believe', 'you', 'can', 'and', 'youre', 'halfway', 'there', '.', '#', 'kronosstar', '#', 'pokrally']","['believe', 'youre', 'halfway', 'kronosstar', 'pokrally']",[],0.0,0.0,0.0
3606,mbdata,20140123205100,farmboy,"rt @kronosstar the firemen have turned their hoses onto the surrounding buildings, likely to keep the fire from spreading. #kronosstar #dancingdolphinfire",,,,0,"['#KronosStar', '#DancingDolphinFire']",0.0,1,2014-01-23 20:51:00,75060.0,"['rt', '@', 'kronosstar', 'the', 'firemen', 'have', 'turned', 'their', 'hoses', 'onto', 'the', 'surrounding', 'buildings', ',', 'likely', 'to', 'keep', 'the', 'fire', 'from', 'spreading', '.', '#', 'kronosstar', '#', 'dancingdolphinfire']","['kronosstar', 'firemen', 'turned', 'hoses', 'onto', 'surrounding', 'buildings', 'likely', 'keep', 'fire', 'spreading', 'kronosstar', 'dancingdolphinfire']",['fire'],66.66666666666666,0.0,0.0
3607,mbdata,20140123205100,ninjabob,"rt @kronosstar the firemen have turned their hoses onto the surrounding buildings, likely to keep the fire from spreading. #kronosstar #dancingdolphinfire",,,,0,"['#KronosStar', '#DancingDolphinFire']",0.0,1,2014-01-23 20:51:00,75060.0,"['rt', '@', 'kronosstar', 'the', 'firemen', 'have', 'turned', 'their', 'hoses', 'onto', 'the', 'surrounding', 'buildings', ',', 'likely', 'to', 'keep', 'the', 'fire', 'from', 'spreading', '.', '#', 'kronosstar', '#', 'dancingdolphinfire']","['kronosstar', 'firemen', 'turned', 'hoses', 'onto', 'surrounding', 'buildings', 'likely', 'keep', 'fire', 'spreading', 'kronosstar', 'dancingdolphinfire']",['fire'],66.66666666666666,0.0,0.0
3608,mbdata,20140123205100,luvMyPants,"rt @kronosstar the firemen have turned their hoses onto the surrounding buildings, likely to keep the fire from spreading. #kronosstar #dancingdolphinfire",,,,0,"['#KronosStar', '#DancingDolphinFire']",0.0,1,2014-01-23 20:51:00,75060.0,"['rt', '@', 'kronosstar', 'the', 'firemen', 'have', 'turned', 'their', 'hoses', 'onto', 'the', 'surrounding', 'buildings', ',', 'likely', 'to', 'keep', 'the', 'fire', 'from', 'spreading', '.', '#', 'kronosstar', '#', 'dancingdolphinfire']","['kronosstar', 'firemen', 'turned', 'hoses', 'onto', 'surrounding', 'buildings', 'likely', 'keep', 'fire', 'spreading', 'kronosstar', 'dancingdolphinfire']",['fire'],66.66666666666666,0.0,0.0
3609,mbdata,20140123205100,siliconKing,rt @homelandilluminations fire officials have begun control measures on surrounding buildings. #hi,,,,1,['#HI'],0.0,1,2014-01-23 20:51:00,75060.0,"['rt', '@', 'homelandilluminations', 'fire', 'officials', 'have', 'begun', 'control', 'measures', 'on', 'surrounding', 'buildings', '.', '#', 'hi']","['homelandilluminations', 'fire', 'officials', 'begun', 'control', 'measures', 'surrounding', 'buildings']","['crime', 'fire']",16.666666666666664,0.0,30.0
3610,mbdata,20140123205100,dolls4sale,rt @homelandilluminations fire officials have begun control measures on surrounding buildings. #hi,,,,1,['#HI'],0.0,1,2014-01-23 20:51:00,75060.0,"['rt', '@', 'homelandilluminations', 'fire', 'officials', 'have', 'begun', 'control', 'measures', 'on', 'surrounding', 'buildings', '.', '#', 'hi']","['homelandilluminations', 'fire', 'officials', 'begun', 'control', 'measures', 'surrounding', 'buildings']","['crime', 'fire']",16.666666666666664,0.0,30.0
3611,mbdata,20140123205102,KronosQuoth,i am not a product of my circumstances. i am a product of my decisions.  #kronosstar #pokrally,,,,1,"['#KronosStar', '#POKRally']",0.0,1,2014-01-23 20:51:02,75062.0,"['i', 'am', 'not', 'a', 'product', 'of', 'my', 'circumstances', '.', 'i', 'am', 'a', 'product', 'of', 'my', 'decisions', '.', '#', 'kronosstar', '#', 'pokrally']","['product', 'circumstances', 'product', 'decisions', 'kronosstar', 'pokrally']",[],0.0,0.0,0.0
3612,mbdata,20140123205102,KronosQuoth,go confidently in the direction of your dreams.  live the life you have imagined.  #kronosstar #pokrally,,,,1,"['#KronosStar', '#POKRally']",0.3181818181818182,1,2014-01-23 20:51:02,75062.0,"['go', 'confidently', 'in', 'the', 'direction', 'of', 'your', 'dreams', '.', 'live', 'the', 'life', 'you', 'have', 'imagined', '.', '#', 'kronosstar', '#', 'pokrally']","['go', 'confidently', 'direction', 'dreams', 'live', 'life', 'imagined', 'kronosstar', 'pokrally']",[],0.0,0.0,0.0
3613,mbdata,20140123205124,dirtdigger334,i recommend this site #abila dates.kronos/clickhere,,,,1,['#abila'],0.0,1,2014-01-23 20:51:24,75084.0,"['i', 'recommend', 'this', 'site', '#', 'abila', 'dates.kronos/clickhere']","['recommend', 'site', 'abila', 'dates.kronos/clickhere']",[],0.0,0.0,0.0
3614,mbdata,20140123205124,KronosQuoth,you may only succeed if you desire succeeding; you may only fail if you do not mind failing.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",-0.16666666666666666,0,2014-01-23 20:51:24,75084.0,"['you', 'may', 'only', 'succeed', 'if', 'you', 'desire', 'succeeding', ';', 'you', 'may', 'only', 'fail', 'if', 'you', 'do', 'not', 'mind', 'failing', '.', '#', 'pokrally', '#', 'hi']","['may', 'succeed', 'desire', 'succeeding', ';', 'may', 'fail', 'mind', 'failing', 'pokrally']",[],0.0,0.0,0.0
3615,mbdata,20140123205124,KronosQuoth,"nothing is impossible, the word itself says, im possible!  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",-0.3333333333333333,0,2014-01-23 20:51:24,75084.0,"['nothing', 'is', 'impossible', ',', 'the', 'word', 'itself', 'says', ',', 'im', 'possible', '!', '#', 'kronosstar', '#', 'pokrally']","['nothing', 'impossible', 'word', 'says', 'im', 'possible', 'kronosstar', 'pokrally']",[],0.0,0.0,0.0
3616,mbdata,20140123205147,KronosQuoth,"teach thy tongue to say, i do not know, and thous shalt progress.  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",0.0,1,2014-01-23 20:51:47,75107.0,"['teach', 'thy', 'tongue', 'to', 'say', ',', 'i', 'do', 'not', 'know', ',', 'and', 'thous', 'shalt', 'progress', '.', '#', 'kronosstar', '#', 'pokrally']","['teach', 'thy', 'tongue', 'say', 'know', 'thous', 'shalt', 'progress', 'kronosstar', 'pokrally']",[],0.0,0.0,0.0
3617,mbdata,20140123205147,KronosQuoth,all progress takes place outside the comfort zone.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0.0,1,2014-01-23 20:51:47,75107.0,"['all', 'progress', 'takes', 'place', 'outside', 'the', 'comfort', 'zone', '.', '#', 'pokrally', '#', 'hi']","['progress', 'takes', 'place', 'outside', 'comfort', 'zone', 'pokrally']",[],0.0,0.0,0.0
3618,mbdata,20140123205200,vonneka,rt @homelandilluminations fire officials have begun control measures on surrounding buildings. #hi,,,,1,['#HI'],0.0,1,2014-01-23 20:52:00,75120.0,"['rt', '@', 'homelandilluminations', 'fire', 'officials', 'have', 'begun', 'control', 'measures', 'on', 'surrounding', 'buildings', '.', '#', 'hi']","['homelandilluminations', 'fire', 'officials', 'begun', 'control', 'measures', 'surrounding', 'buildings']","['crime', 'fire']",16.666666666666664,0.0,30.0
3619,mbdata,20140123205200,joyce101,rt @footfingers mad at the system? join the pok's fight for justice #pok,,,,1,['#POK'],-0.625,0,2014-01-23 20:52:00,75120.0,"['rt', '@', 'footfingers', 'mad', 'at', 'the', 'system', '?', 'join', 'the', 'pok', ""'s"", 'fight', 'for', 'justice', '#', 'pok']","['footfingers', 'mad', 'system', 'join', 'pok', 'fight', 'justice', 'pok']",['emergency'],0.0,22.5,0.0
3620,mbdata,20140123205200,AbilaPost,#afd has shifted focus to protecting surrounding buildings from the spread of fire #abilapost,,,,0,"['#AFD', '#AbilaPost']",0.0,1,2014-01-23 20:52:00,75120.0,"['#', 'afd', 'has', 'shifted', 'focus', 'to', 'protecting', 'surrounding', 'buildings', 'from', 'the', 'spread', 'of', 'fire', '#', 'abilapost']","['afd', 'shifted', 'focus', 'protecting', 'surrounding', 'buildings', 'spread', 'fire', 'abilapost']",['fire'],16.666666666666664,0.0,0.0
3621,mbdata,20140123205200,AbilaAllFaith,do not lose faith! persevere bravely,,,,1,[],0.8,1,2014-01-23 20:52:00,75120.0,"['do', 'not', 'lose', 'faith', '!', 'persevere', 'bravely']","['lose', 'faith', 'persevere', 'bravely']",[],0.0,0.0,0.0
3622,mbdata,20140123205200,truccotrucco,poked my head up looks like negotiations are still going pls hurry poeple are starting to freak out in here #gelatogalorestandoff,36.059,24.856,,1,['#gelatogalorestandoff'],0.0,1,2014-01-23 20:52:00,75120.0,"['poked', 'my', 'head', 'up', 'looks', 'like', 'negotiations', 'are', 'still', 'going', 'pls', 'hurry', 'poeple', 'are', 'starting', 'to', 'freak', 'out', 'in', 'here', '#', 'gelatogalorestandoff']","['poked', 'head', 'looks', 'like', 'negotiations', 'still', 'going', 'pls', 'hurry', 'poeple', 'starting', 'freak', 'gelatogalorestandoff']",[],0.0,0.0,0.0
3623,mbdata,20140123205200,megaMan,negotiator puts out his hands - what did that mean? #tag,,,,1,['#TAG'],-0.3125,0,2014-01-23 20:52:00,75120.0,"['negotiator', 'puts', 'out', 'his', 'hands', '-', 'what', 'did', 'that', 'mean', '?', '#', 'tag']","['negotiator', 'puts', 'hands', 'mean', 'tag']",[],0.0,0.0,0.0
3624,mbdata,20140123205200,roger_roger,still here,,,,1,[],0.0,1,2014-01-23 20:52:00,75120.0,"['still', 'here']",['still'],[],0.0,0.0,0.0
3625,ccdata,20140123205200,,suspicious subject/circumstances-in progress,,,N. Pilau St / N. Achilleos St,0,[],0.0,1,2014-01-23 20:52:00,75120.0,"['suspicious', 'subject/circumstances-in', 'progress']","['suspicious', 'subject/circumstances-in', 'progress']",[],0.0,0.0,0.0
3626,mbdata,20140123205211,KronosQuoth,you've got to get up every morning with determination if you're going to go to bed with satisfaction.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0.0,1,2014-01-23 20:52:11,75131.0,"['you', ""'ve"", 'got', 'to', 'get', 'up', 'every', 'morning', 'with', 'determination', 'if', 'you', ""'re"", 'going', 'to', 'go', 'to', 'bed', 'with', 'satisfaction', '.', '#', 'pokrally', '#', 'hi']","[""'ve"", 'got', 'get', 'every', 'morning', 'determination', ""'re"", 'going', 'go', 'bed', 'satisfaction', 'pokrally']",[],0.0,0.0,0.0
3627,mbdata,20140123205211,KronosQuoth,"if you genuinely want something, don't wait for it -- teach yourself to be impatient.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.1,1,2014-01-23 20:52:11,75131.0,"['if', 'you', 'genuinely', 'want', 'something', ',', 'do', ""n't"", 'wait', 'for', 'it', '--', 'teach', 'yourself', 'to', 'be', 'impatient', '.', '#', 'pokrally', '#', 'hi']","['genuinely', 'want', 'something', 'wait', '--', 'teach', 'impatient', 'pokrally']",[],0.0,0.0,0.0
3628,mbdata,20140123205211,KronosQuoth,"winning isnt everything, but wanting to win is.  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",0.65,1,2014-01-23 20:52:11,75131.0,"['winning', 'isnt', 'everything', ',', 'but', 'wanting', 'to', 'win', 'is', '.', '#', 'kronosstar', '#', 'pokrally']","['winning', 'isnt', 'everything', 'wanting', 'win', 'kronosstar', 'pokrally']",[],0.0,0.0,0.0
3629,mbdata,20140123205211,KronosQuoth,"if you do what you always did, you will get what you always got.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.0,1,2014-01-23 20:52:11,75131.0,"['if', 'you', 'do', 'what', 'you', 'always', 'did', ',', 'you', 'will', 'get', 'what', 'you', 'always', 'got', '.', '#', 'pokrally', '#', 'hi']","['always', 'get', 'always', 'got', 'pokrally']",[],0.0,0.0,0.0
3630,mbdata,20140123205234,KronosQuoth,the best reason to start an organization is to make meaning; to create a product or service to make the world a better place.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0.75,1,2014-01-23 20:52:34,75154.0,"['the', 'best', 'reason', 'to', 'start', 'an', 'organization', 'is', 'to', 'make', 'meaning', ';', 'to', 'create', 'a', 'product', 'or', 'service', 'to', 'make', 'the', 'world', 'a', 'better', 'place', '.', '#', 'pokrally', '#', 'hi']","['best', 'reason', 'start', 'organization', 'make', 'meaning', ';', 'create', 'product', 'service', 'make', 'world', 'better', 'place', 'pokrally']",[],0.0,0.0,0.0
3631,mbdata,20140123205300,brain448,rt @homelandilluminations fire officials have begun control measures on surrounding buildings. #hi,,,,1,['#HI'],0.0,1,2014-01-23 20:53:00,75180.0,"['rt', '@', 'homelandilluminations', 'fire', 'officials', 'have', 'begun', 'control', 'measures', 'on', 'surrounding', 'buildings', '.', '#', 'hi']","['homelandilluminations', 'fire', 'officials', 'begun', 'control', 'measures', 'surrounding', 'buildings']","['crime', 'fire']",16.666666666666664,0.0,30.0
3632,mbdata,20140123205300,henri,rt @homelandilluminations fire officials have begun control measures on surrounding buildings. #hi,,,,1,['#HI'],0.0,1,2014-01-23 20:53:00,75180.0,"['rt', '@', 'homelandilluminations', 'fire', 'officials', 'have', 'begun', 'control', 'measures', 'on', 'surrounding', 'buildings', '.', '#', 'hi']","['homelandilluminations', 'fire', 'officials', 'begun', 'control', 'measures', 'surrounding', 'buildings']","['crime', 'fire']",16.666666666666664,0.0,30.0
3633,mbdata,20140123205300,electricAvenue,rt @homelandilluminations fire officials have begun control measures on surrounding buildings. #hi,,,,1,['#HI'],0.0,1,2014-01-23 20:53:00,75180.0,"['rt', '@', 'homelandilluminations', 'fire', 'officials', 'have', 'begun', 'control', 'measures', 'on', 'surrounding', 'buildings', '.', '#', 'hi']","['homelandilluminations', 'fire', 'officials', 'begun', 'control', 'measures', 'surrounding', 'buildings']","['crime', 'fire']",16.666666666666664,0.0,30.0
3634,mbdata,20140123205300,jaques,rt @roger_roger still here,,,,1,[],0.0,1,2014-01-23 20:53:00,75180.0,"['rt', '@', 'roger_roger', 'still', 'here']","['roger_roger', 'still']",[],0.0,0.0,0.0
3635,mbdata,20140123205303,junkman995,"this is nuts, i swear i'm getting 100s of followers from this program!! check it followers.kronos/getpeople #abila #followers",,,,1,"['#abila', '#followers']",0.0,1,2014-01-23 20:53:03,75183.0,"['this', 'is', 'nuts', ',', 'i', 'swear', 'i', ""'m"", 'getting', '100s', 'of', 'followers', 'from', 'this', 'program', '!', '!', 'check', 'it', 'followers.kronos/getpeople', '#', 'abila', '#', 'followers']","['nuts', 'swear', ""'m"", 'getting', '100s', 'followers', 'program', 'check', 'followers.kronos/getpeople', 'abila', 'followers']",[],0.0,0.0,0.0
3636,mbdata,20140123205303,Clevvah4Evah,serving filay minion tonite #pok #rally #grammar,,,,1,"['#POK', '#Rally', '#Grammar']",0.0,1,2014-01-23 20:53:03,75183.0,"['serving', 'filay', 'minion', 'tonite', '#', 'pok', '#', 'rally', '#', 'grammar']","['serving', 'filay', 'minion', 'tonite', 'pok', 'rally', 'grammar']",[],0.0,0.0,0.0
3637,mbdata,20140123205325,KronosQuoth,no masterpiece was ever created by a lazy artist. #pokrally #hi,,,,1,"['#POKRally', '#HI']",-0.25,0,2014-01-23 20:53:25,75205.0,"['no', 'masterpiece', 'was', 'ever', 'created', 'by', 'a', 'lazy', 'artist', '.', '#', 'pokrally', '#', 'hi']","['masterpiece', 'ever', 'created', 'lazy', 'artist', 'pokrally']",[],0.0,0.0,0.0
3638,mbdata,20140123205325,KronosQuoth,"whenever you find yourself on the side of the majority, it is time to pause and reflect.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.0,1,2014-01-23 20:53:25,75205.0,"['whenever', 'you', 'find', 'yourself', 'on', 'the', 'side', 'of', 'the', 'majority', ',', 'it', 'is', 'time', 'to', 'pause', 'and', 'reflect', '.', '#', 'pokrally', '#', 'hi']","['whenever', 'find', 'side', 'majority', 'time', 'pause', 'reflect', 'pokrally']",[],0.0,0.0,0.0
3639,mbdata,20140123205325,KronosQuoth,"nothing is impossible, the word itself says, im possible!  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",-0.3333333333333333,0,2014-01-23 20:53:25,75205.0,"['nothing', 'is', 'impossible', ',', 'the', 'word', 'itself', 'says', ',', 'im', 'possible', '!', '#', 'kronosstar', '#', 'pokrally']","['nothing', 'impossible', 'word', 'says', 'im', 'possible', 'kronosstar', 'pokrally']",[],0.0,0.0,0.0
3640,mbdata,20140123205356,Clevvah4Evah,always flush out your ideas before presenting #pok #rally #grammar,,,,1,"['#POK', '#Rally', '#Grammar']",0.0,1,2014-01-23 20:53:56,75236.0,"['always', 'flush', 'out', 'your', 'ideas', 'before', 'presenting', '#', 'pok', '#', 'rally', '#', 'grammar']","['always', 'flush', 'ideas', 'presenting', 'pok', 'rally', 'grammar']",[],0.0,0.0,0.0
3641,mbdata,20140123205400,BlueVelvet,rt @homelandilluminations fire officials have begun control measures on surrounding buildings. #hi,,,,1,['#HI'],0.0,1,2014-01-23 20:54:00,75240.0,"['rt', '@', 'homelandilluminations', 'fire', 'officials', 'have', 'begun', 'control', 'measures', 'on', 'surrounding', 'buildings', '.', '#', 'hi']","['homelandilluminations', 'fire', 'officials', 'begun', 'control', 'measures', 'surrounding', 'buildings']","['crime', 'fire']",16.666666666666664,0.0,30.0
